learning_rate,reg_param,batch_norm,depth,num_hidden_layers,activation,train_error,test_error,train_size,optim_time
0.01,1e-07,True,4,6,Sigmoid,0.14051923155784607,0.7481628656387329,128,1
0.01,1e-05,True,4,24,Sigmoid,0.3033403754234314,0.7497985363006592,128,3
0.01,1e-07,True,12,6,Sigmoid,0.019706323742866516,0.7723309397697449,64,1
0.01,1e-06,True,12,24,Sigmoid,0.06295320391654968,0.7836758494377136,64,3
0.01,1e-06,True,16,12,Sigmoid,0.02633167803287506,0.7924561500549316,64,1
0.01,1e-07,True,8,12,Sigmoid,0.05685356259346008,0.7944300174713135,64,1
0.01,1e-07,True,8,24,Sigmoid,0.12274877727031708,0.8083555698394775,64,3
0.01,1e-05,True,4,6,Sigmoid,0.2033776342868805,0.812087893486023,128,0
0.01,1e-07,True,16,6,Sigmoid,0.01043708622455597,0.8125249147415161,64,1
0.01,0.0001,True,16,24,Sigmoid,0.058006033301353455,0.8178896903991699,64,3
0.01,1e-05,True,16,6,Sigmoid,0.0585080087184906,0.820048451423645,64,1
0.01,1e-07,True,20,12,Sigmoid,0.050261661410331726,0.8243961334228516,64,2
0.01,1e-06,True,20,6,Sigmoid,0.022760823369026184,0.8317955136299133,64,1
0.01,1e-07,True,20,6,Sigmoid,0.02126850187778473,0.8367047905921936,64,1
0.01,1e-06,True,12,12,Sigmoid,0.03223311901092529,0.8480104804039001,64,1
0.01,1e-07,True,20,24,Sigmoid,0.018209248781204224,0.8577048778533936,64,3
0.01,0.0001,True,4,12,Sigmoid,0.14215373992919922,0.8618392944335938,64,1
0.01,1e-07,True,12,24,Sigmoid,0.11518228054046631,0.8626502752304077,64,3
0.01,1e-06,True,4,6,Sigmoid,0.2313133031129837,0.8676406145095825,64,1
0.01,0.0001,True,20,24,Sigmoid,0.006199672818183899,0.869838535785675,64,4
0.01,1e-06,True,4,24,Sigmoid,0.4183279871940613,0.8741798996925354,64,3
0.01,1e-06,True,16,24,Sigmoid,0.05405177175998688,0.892176628112793,64,3
0.01,1e-06,True,16,6,Sigmoid,0.01989056169986725,0.8926534652709961,64,1
0.01,1e-05,True,20,24,Sigmoid,0.0664704442024231,0.9008114337921143,64,4
0.01,0.0001,True,20,12,Sigmoid,0.03060978651046753,0.9240255951881409,64,2
0.01,1e-07,True,4,6,Sigmoid,0.1226440966129303,0.933746337890625,64,0
0.01,1e-05,True,20,12,Sigmoid,0.009696975350379944,0.9402962327003479,64,1
0.01,1e-07,True,8,6,Sigmoid,0.034722864627838135,0.9411791563034058,64,0
0.01,1e-06,True,20,24,Sigmoid,0.06735405325889587,0.9607260227203369,64,4
0.01,1e-05,True,12,6,Sigmoid,0.03184850513935089,0.9623045921325684,64,0
0.01,1e-05,True,8,24,Sigmoid,0.07022961974143982,0.9651268720626831,64,3
0.01,1e-06,True,8,24,Sigmoid,0.020698830485343933,0.9751540422439575,64,3
0.01,0.0001,True,16,12,Sigmoid,0.040529295802116394,0.9818395972251892,64,1
0.01,0.0001,True,8,12,Sigmoid,0.03397282958030701,0.9848923683166504,32,1
0.01,1e-05,True,20,6,Sigmoid,0.05617302656173706,0.9905214309692383,64,1
0.01,1e-05,True,16,24,Sigmoid,0.016070470213890076,0.9980699419975281,64,3
0.01,0.0001,True,16,6,Sigmoid,0.009436056017875671,0.9992172122001648,64,1
0.01,1e-05,True,16,12,Sigmoid,0.03139820694923401,1.0033811330795288,64,2
0.01,0.0001,True,20,6,Sigmoid,0.009677007794380188,1.0045404434204102,64,1
0.01,1e-05,True,12,24,Sigmoid,0.04703027009963989,1.0344314575195312,64,3
0.01,1e-07,True,4,12,Sigmoid,0.10619369149208069,1.0426461696624756,64,1
0.01,1e-05,True,4,6,Sigmoid,0.18248170614242554,1.0435905456542969,32,0
0.01,1e-07,True,16,12,Sigmoid,0.02442309260368347,1.0445265769958496,64,2
0.01,0.0001,True,8,24,Sigmoid,0.09048435091972351,1.0455950498580933,64,3
0.01,0.0001,True,4,24,Sigmoid,0.35256412625312805,1.0481067895889282,128,3
0.01,1e-07,True,4,12,Sigmoid,0.214524507522583,1.0563474893569946,32,1
0.01,0.0001,True,4,6,Sigmoid,0.11440585553646088,1.067691683769226,64,0
