optimizer,learning_rate,weight_decay,beta_1,beta_2,eps,num_epochs,batch_size,layer_depth,n_layers,activation_function,train_error,test_error,training_set_size,train_time,version,scenario
adam,0.001,1e-07,0.9,0.99,1e-08,2000,16.0,4,6,Sigmoid,0.2367512732744217,0.25194087624549866,256,70,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.10188212990760803,0.25254926085472107,256,8,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,8,12,Sigmoid,0.06044451519846916,0.25281453132629395,256,8,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,64.0,16,6,Sigmoid,0.16307306289672852,0.25379258394241333,256,18,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,8,6,Sigmoid,0.028702333569526672,0.25425416231155396,128,4,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,32.0,4,12,Sigmoid,0.16621613502502441,0.25487640500068665,128,34,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,16.0,8,12,Sigmoid,0.2585911750793457,0.2554404139518738,1024,554,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,16.0,4,12,Sigmoid,0.26384082436561584,0.2570144236087799,128,68,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,16.0,16,6,Sigmoid,0.16462917625904083,0.25748151540756226,512,143,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.017751261591911316,0.25780045986175537,128,4,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,32.0,8,6,Sigmoid,0.14854127168655396,0.25805550813674927,128,18,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,4,6,Sigmoid,0.057466648519039154,0.2582067847251892,256,4,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.02179616689682007,0.25870898365974426,128,4,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,32.0,4,6,Sigmoid,0.10436122119426727,0.2593632638454437,64,9,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,16.0,16,6,Sigmoid,0.1721051037311554,0.26052072644233704,256,71,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,16.0,4,6,Sigmoid,0.21469518542289734,0.2617049813270569,128,35,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,16.0,16,6,Sigmoid,0.22611959278583527,0.26227813959121704,512,143,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,128.0,8,6,Sigmoid,0.1511755883693695,0.26286911964416504,256,9,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,4,6,Sigmoid,0.03575617074966431,0.26363834738731384,128,4,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,32.0,16,6,Sigmoid,0.12547925114631653,0.2636915445327759,128,18,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,16.0,4,12,Sigmoid,0.23543992638587952,0.2637033462524414,128,68,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,8,12,Sigmoid,0.0823867917060852,0.26474931836128235,128,8,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,32.0,8,6,Sigmoid,0.1538836807012558,0.26477861404418945,128,18,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,32.0,4,12,Sigmoid,0.2896730899810791,0.2649204134941101,128,34,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,64.0,16,6,Sigmoid,0.07789623737335205,0.2653522193431854,128,9,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,32.0,4,6,Sigmoid,0.18377698957920074,0.2662801444530487,128,18,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,32.0,16,6,Sigmoid,0.10715840011835098,0.2664925754070282,128,18,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,8,6,Sigmoid,0.03426329791545868,0.26745638251304626,128,4,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,16.0,4,12,Sigmoid,0.22745323181152344,0.2677824795246124,256,136,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.1680930256843567,0.26854556798934937,512,4,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,128.0,8,6,Sigmoid,0.20076456665992737,0.26893794536590576,256,9,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,32.0,16,6,Sigmoid,0.10229421406984329,0.2694397568702698,128,18,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.08802471309900284,0.26948824524879456,256,8,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,32.0,4,12,Sigmoid,0.18187223374843597,0.2695844769477844,128,34,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,16.0,4,12,Sigmoid,0.2885946035385132,0.2701505720615387,128,67,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,8,6,Sigmoid,0.02578675001859665,0.27162012457847595,128,4,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,16.0,16,6,Sigmoid,0.2206484079360962,0.2730858623981476,512,143,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.06320572644472122,0.2736901044845581,128,4,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,16.0,4,12,Sigmoid,0.280839204788208,0.27477312088012695,1024,540,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,64.0,16,6,Sigmoid,0.10833539068698883,0.2757585644721985,128,9,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,64.0,8,12,Sigmoid,0.13563483953475952,0.2760257422924042,128,17,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,64.0,16,6,Sigmoid,0.06719615310430527,0.27603912353515625,128,9,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,8,6,Sigmoid,0.018537156283855438,0.27632206678390503,128,4,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,32.0,4,12,Sigmoid,0.21820537745952606,0.278438538312912,128,34,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,32.0,8,12,Sigmoid,0.10390351712703705,0.2788531184196472,64,17,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,32.0,16,6,Sigmoid,0.13276362419128418,0.28023144602775574,256,36,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,32.0,4,6,Sigmoid,0.27311670780181885,0.28154754638671875,128,17,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,8,12,Sigmoid,0.03467912971973419,0.281683087348938,128,8,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.06111070141196251,0.2817860543727875,512,8,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,32.0,8,12,Sigmoid,0.1325455605983734,0.2818560004234314,64,17,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,4,6,Sigmoid,0.060691967606544495,0.28205788135528564,256,4,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.03830261528491974,0.2821972370147705,128,4,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.015638522803783417,0.2855856418609619,128,4,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,16.0,8,12,Sigmoid,0.25660592317581177,0.2876150906085968,256,136,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,64.0,16,6,Sigmoid,0.11650325357913971,0.28803181648254395,128,9,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,16.0,4,12,Sigmoid,0.25273165106773376,0.28860020637512207,64,33,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.04161332547664642,0.2893527150154114,128,8,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,16.0,8,12,Sigmoid,0.2636636793613434,0.2897004783153534,128,69,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,4,6,Sigmoid,0.04842344671487808,0.29029300808906555,128,4,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.05956172198057175,0.2902980148792267,128,8,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.030607707798480988,0.29052796959877014,128,4,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,8,12,Sigmoid,0.023618638515472412,0.29193103313446045,128,8,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,4,6,Sigmoid,0.08382834494113922,0.292366087436676,256,4,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,32.0,4,12,Sigmoid,0.24093183875083923,0.2930011749267578,128,34,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,32.0,16,6,Sigmoid,0.09529227763414383,0.2938592731952667,128,18,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,16.0,4,12,Sigmoid,0.25992223620414734,0.29531529545783997,256,135,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,8,12,Sigmoid,0.015411242842674255,0.29558685421943665,128,8,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,16.0,8,6,Sigmoid,0.2069157361984253,0.29567447304725647,128,35,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,32.0,16,6,Sigmoid,0.30313441157341003,0.2962890863418579,512,73,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,64.0,4,12,Sigmoid,0.15233704447746277,0.2967376112937927,128,17,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,4,6,Sigmoid,0.07626387476921082,0.29700973629951477,128,4,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,32.0,4,12,Sigmoid,0.15995784103870392,0.2971501052379608,64,17,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.08531182259321213,0.2975426912307739,128,8,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.05518372356891632,0.29800230264663696,128,8,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,16.0,16,6,Sigmoid,0.23322297632694244,0.29811057448387146,256,71,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,8,6,Sigmoid,0.0759749561548233,0.2983342409133911,256,4,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,32.0,8,6,Sigmoid,0.13735145330429077,0.2988242506980896,128,17,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.1893187016248703,0.29943838715553284,1024,5,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,32.0,4,6,Sigmoid,0.11857650429010391,0.29966628551483154,64,9,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.13123203814029694,0.3015522062778473,512,8,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,4,6,Sigmoid,0.10390345007181168,0.30479252338409424,256,4,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.09235876053571701,0.3050946891307831,256,8,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,32.0,4,12,Sigmoid,0.23783992230892181,0.30521923303604126,128,34,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,8,6,Sigmoid,0.021736331284046173,0.3061995208263397,128,4,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,4,6,Sigmoid,0.04255511611700058,0.30687958002090454,128,4,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.2347194403409958,0.3072092533111572,512,4,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.15725289285182953,0.3072546720504761,1024,5,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,64.0,16,6,Sigmoid,0.07119206339120865,0.30748867988586426,128,9,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.04731965810060501,0.30768877267837524,128,8,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.18088538944721222,0.30773255228996277,512,4,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,16.0,4,6,Sigmoid,0.22881442308425903,0.30968335270881653,128,35,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,16.0,8,6,Sigmoid,0.135506272315979,0.3099234700202942,128,35,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,32.0,16,6,Sigmoid,0.12769117951393127,0.3099428713321686,256,36,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.023291997611522675,0.3109705150127411,128,4,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,32.0,16,6,Sigmoid,0.12495488673448563,0.31113773584365845,128,18,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,16.0,8,6,Sigmoid,0.2263687700033188,0.31128332018852234,64,17,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,,4,6,Sigmoid,0.05224834382534027,0.3124847412109375,128,4,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,8,6,Sigmoid,0.013773851096630096,0.3140074610710144,128,4,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,4,6,Sigmoid,0.04184857755899429,0.3146807551383972,128,4,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,8,12,Sigmoid,0.03134525567293167,0.3148045539855957,128,8,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,64.0,16,6,Sigmoid,0.09621910005807877,0.31491410732269287,128,9,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,4,6,Sigmoid,0.058257464319467545,0.31533533334732056,256,4,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.20003321766853333,0.31736311316490173,512,4,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,4,6,Sigmoid,0.0490134134888649,0.31777551770210266,128,4,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,64.0,16,6,Sigmoid,0.06881866604089737,0.321158230304718,128,9,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.05583445727825165,0.3257273733615875,128,8,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,,4,6,Sigmoid,0.08532792329788208,0.32615506649017334,64,4,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,16.0,8,6,Sigmoid,0.12196245789527893,0.32634636759757996,128,35,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.19276085495948792,0.3265768885612488,512,4,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,16.0,16,6,Sigmoid,0.14715497195720673,0.326855331659317,128,36,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,16.0,16,6,Sigmoid,0.11309075355529785,0.3274073302745819,64,18,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.053286343812942505,0.3278051018714905,128,8,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,16.0,16,6,Sigmoid,0.169585183262825,0.32799816131591797,256,71,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,4,6,Sigmoid,0.059336528182029724,0.32837724685668945,128,4,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.01818084716796875,0.3284442722797394,128,4,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.19867751002311707,0.3288767337799072,512,4,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,16.0,8,6,Sigmoid,0.20486333966255188,0.3291856050491333,64,17,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.03850354999303818,0.33024874329566956,128,4,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,4,6,Sigmoid,0.05393466353416443,0.3303641974925995,64,4,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.17943736910820007,0.3308006823062897,512,4,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,8,6,Sigmoid,0.037498489022254944,0.33119523525238037,128,4,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,64.0,8,6,Sigmoid,0.1437576413154602,0.33161604404449463,128,9,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,,8,6,Sigmoid,0.05828672647476196,0.331697940826416,128,4,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.03213808685541153,0.3329095244407654,128,4,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.25844454765319824,0.3346335291862488,1024,5,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.013940460979938507,0.3347962498664856,128,4,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,32.0,4,12,Sigmoid,0.2164313793182373,0.33500972390174866,64,17,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,16.0,4,12,Sigmoid,0.2708854675292969,0.33699166774749756,128,67,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,8,6,Sigmoid,0.028979279100894928,0.3390897512435913,128,4,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.15265458822250366,0.3410066068172455,1024,5,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.08726479113101959,0.34106796979904175,128,8,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.05677923560142517,0.3427765369415283,128,8,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,32.0,8,12,Sigmoid,0.12320736050605774,0.34336575865745544,64,17,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,32.0,8,12,Sigmoid,0.1186305359005928,0.34508076310157776,128,34,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,32.0,4,6,Sigmoid,0.1785186529159546,0.34534239768981934,64,9,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.06907591968774796,0.3457900881767273,256,8,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,8,12,Sigmoid,0.030245646834373474,0.34592974185943604,128,8,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,16.0,16,6,Sigmoid,0.23143821954727173,0.3468443751335144,256,72,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.2262231409549713,0.3472227454185486,1024,5,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.2186150848865509,0.3495257496833801,512,4,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,16.0,4,12,Sigmoid,0.4884234666824341,0.3498566746711731,128,68,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.17553526163101196,0.3501482605934143,512,4,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,8,12,Sigmoid,0.01956702023744583,0.3515069782733917,128,8,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,32.0,4,12,Sigmoid,0.20502923429012299,0.3518652617931366,64,17,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,4,6,Sigmoid,0.050883471965789795,0.3529627323150635,128,4,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,4,6,Sigmoid,0.09366060793399811,0.3531354069709778,128,4,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,,4,6,Sigmoid,0.04548706114292145,0.35357528924942017,128,4,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.019563913345336914,0.3536999225616455,128,4,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,16.0,4,6,Sigmoid,0.26146015524864197,0.3546862006187439,128,35,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,4,6,Sigmoid,0.026318177580833435,0.3547069728374481,64,4,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,16.0,16,6,Sigmoid,0.22419899702072144,0.35504454374313354,512,143,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,16.0,16,6,Sigmoid,0.15350767970085144,0.35530516505241394,256,71,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.035224564373493195,0.35633978247642517,128,4,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,16.0,4,12,Sigmoid,0.21397480368614197,0.35820838809013367,64,34,1,projectile
adam,0.001,1e-07,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.2329237163066864,0.3595708906650543,512,4,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.021025732159614563,0.3597817122936249,128,4,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.020381979644298553,0.3601417541503906,128,4,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.013464704155921936,0.36128881573677063,128,4,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,8,6,Sigmoid,0.004160970449447632,0.36134856939315796,64,4,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,8,12,Sigmoid,0.01830132305622101,0.36170586943626404,128,8,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.05670672655105591,0.3618620038032532,128,8,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.04221281409263611,0.36196136474609375,128,8,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.21893322467803955,0.36265283823013306,512,4,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.057778552174568176,0.3632478713989258,64,8,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,,4,6,Sigmoid,0.05786526948213577,0.3641166687011719,128,4,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.049463145434856415,0.365119993686676,128,8,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,4,6,Sigmoid,0.04398534446954727,0.3662317991256714,128,4,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,16.0,4,6,Sigmoid,0.2624853253364563,0.3665872812271118,64,17,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,16.0,4,6,Sigmoid,0.18832579255104065,0.36907118558883667,64,17,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,16.0,4,6,Sigmoid,0.24316462874412537,0.3702792823314667,128,35,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,8,12,Sigmoid,0.01797325164079666,0.3703479468822479,128,8,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,,8,6,Sigmoid,0.024792537093162537,0.3706778883934021,128,4,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,16.0,4,12,Sigmoid,0.1973954141139984,0.37076520919799805,32,17,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.07338663935661316,0.37216347455978394,256,8,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,64.0,8,12,Sigmoid,0.08698555082082748,0.3739307224750519,128,17,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.05222174525260925,0.374708890914917,128,8,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.07080121338367462,0.3756648302078247,128,8,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,16.0,4,12,Sigmoid,0.20765821635723114,0.376360684633255,64,34,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,16.0,4,12,Sigmoid,0.3640901446342468,0.37656915187835693,64,34,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,8,12,Sigmoid,0.018377035856246948,0.37783801555633545,128,8,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,16.0,16,6,Sigmoid,0.22019317746162415,0.378704696893692,128,36,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,,4,6,Sigmoid,0.1299562156200409,0.3794279396533966,128,4,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.06874068826436996,0.37957969307899475,128,4,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,32.0,4,6,Sigmoid,0.31100499629974365,0.380467027425766,128,17,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,16.0,4,12,Sigmoid,0.2408917248249054,0.3831883370876312,128,67,1,projectile
adam,0.01,0.0001,0.9,0.99,1e-08,2000,,4,6,Sigmoid,0.10799489170312881,0.3844423294067383,128,4,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,16.0,4,6,Sigmoid,0.2133481353521347,0.38563424348831177,128,35,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,8,12,Sigmoid,0.029900170862674713,0.38912907242774963,128,8,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,32.0,16,6,Sigmoid,0.10884479433298111,0.389382004737854,128,18,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,32.0,8,6,Sigmoid,0.2162056267261505,0.38960132002830505,64,9,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.029241293668746948,0.38989102840423584,64,8,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,16.0,4,6,Sigmoid,0.2617877721786499,0.39018714427948,64,17,1,projectile
adam,0.001,1e-05,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.12985315918922424,0.39039352536201477,256,4,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.01642671227455139,0.3936736583709717,128,4,1,projectile
adam,0.001,0.0001,0.9,0.99,1e-08,2000,,16,6,Sigmoid,0.1584538221359253,0.39392518997192383,256,4,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,16.0,16,6,Sigmoid,0.1588703840970993,0.3953242897987366,64,18,1,projectile
adam,0.01,1e-05,0.9,0.99,1e-08,2000,32.0,8,6,Sigmoid,0.13948287069797516,0.39584654569625854,64,9,1,projectile
adam,0.01,1e-07,0.9,0.99,1e-08,2000,32.0,8,6,Sigmoid,0.12764456868171692,0.39594176411628723,64,9,1,projectile
adam,0.001,1e-06,0.9,0.99,1e-08,2000,16.0,8,6,Sigmoid,0.17427308857440948,0.3961549401283264,64,17,1,projectile
adam,0.01,1e-06,0.9,0.99,1e-08,2000,,4,12,Sigmoid,0.10961704701185226,0.3963364064693451,512,8,1,projectile
